Chapter,Chapter Value,Heading,Heading Value,Subheading,Subheading Value
29,Organic chemicals,29.15,"Saturated acyclic monocarboxylic acids and their anhydrides,",2915.39,Other
29,Organic chemicals,29.15,"Saturated acyclic monocarboxylic acids and their anhydrides,",2915.40,"Mono-, di- or trichloroacetic acids, their salts and esters"
29,Organic chemicals,29.15,"Saturated acyclic monocarboxylic acids and their anhydrides,",2915.50,"Propionic acid, its salts and esters"
29,Organic chemicals,29.15,"Saturated acyclic monocarboxylic acids and their anhydrides,",2915.60,"Butanoic acids, pentanoic acids, their salts and esters"
29,Organic chemicals,29.15,"Saturated acyclic monocarboxylic acids and their anhydrides,",2915.70,"Palmitic acid, stearic acid, their salts and esters"
29,Organic chemicals,29.15,"Saturated acyclic monocarboxylic acids and their anhydrides,",2915.90,Other
29,Organic chemicals,29.15,"Saturated acyclic monocarboxylic acids and their anhydrides,",,
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.11,Acrylic acid and its salts
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.12,Esters of acrylic acid
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.13,Methacrylic acid and its salts
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.14,Esters of methacrylic acid
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.15,"Oleic, linoleic or linolenic acids, their salts and esters"
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.16,Binapacryl (ISO)
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.19,Other
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.20,"Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.31,"Benzoic acid, its salts and esters"
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.32,Benzoyl peroxide and benzoyl chloride
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.34,Phenylacetic acid and its salts
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",2916.39,Other
29,Organic chemicals,29.16,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",,
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.11,"Oxalic acid, its salts and esters"
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.12,"Adipic acid, its salts and esters"
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.13,"Azelaic acid, sebacic acid, their salts and esters"
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.14,Maleic anhydride
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.19,Other
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.20,"Cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.32,Dioctyl orthophthalates
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.33,Dinonyl or didecyl orthophthalates
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.34,Other esters of orthophthalic acid
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.35,Phthalic anhydride
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.36,Terephthalic acid and its salts
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.37,Dimethyl terephthalate
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",2917.39,Other
29,Organic chemicals,29.17,"Polycarboxylic acids, their anhydrides, halides, peroxides and",,
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.11,"Lactic acid, its salts and esters"
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.12,Tartaric acid
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.13,Salts and esters of tartaric acid
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.14,Citric acid
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.15,Salts and esters of citric acid
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.16,"Gluconic acid, its salts and esters"
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.17,"2,2-Diphenyl-2-hydroxyacetic acid (benzilic acid)"
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.18,Chlorobenzilate (ISO)
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.19,Other
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.21,Salicylic acid and its salts
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.22,"O-Acetylsalicylic acid, its salts and esters"
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.23,Other esters of salicylic acid and their salts
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.29,Other
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.30,"Carboxylic acids with aldehyde or ketone function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives"
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.91,"2,4,5-T (ISO) (2,4,5-trichlorophenoxyacetic acid), its salts and esters"
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,2918.99,Other
29,Organic chemicals,29.18,Carboxylic acids with additional oxygen function and their,,
29,Organic chemicals,29.19,"Phosphoric esters and their salts, including lactophosphates;",2919.10,"Tris(2,3-dibromopropyl) phosphate"
29,Organic chemicals,29.19,"Phosphoric esters and their salts, including lactophosphates;",2919.90,Other
29,Organic chemicals,29.19,"Phosphoric esters and their salts, including lactophosphates;",,
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.11,Parathion (ISO) and parathion-methyl (ISO) (methyl-parathion)
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.19,Other
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.21,Dimethyl phosphite
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.22,Diethyl phosphite
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.23,Trimethyl phosphite
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.24,Triethyl phosphite
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.29,Other
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.30,Endosulfan (ISO)
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,2920.90,Other
29,Organic chemicals,29.20,Esters of other inorganic acids of non-metals (excluding esters,,
29,Organic chemicals,29.21,Amine-function compounds.,2921.11,"Methylamine, di- or trimethylamine and their salts"
29,Organic chemicals,29.21,Amine-function compounds.,2921.12,"2-(N,N-Dimethylamino)ethylchloride hydrochloride"
29,Organic chemicals,29.21,Amine-function compounds.,2921.13,"2-(N,N-Diethylamino)ethylchloride hydrochloride"
29,Organic chemicals,29.21,Amine-function compounds.,2921.14,"2-(N,N-Diisopropylamino)ethylchloride hydrochloride"
29,Organic chemicals,29.21,Amine-function compounds.,2921.19,Other
29,Organic chemicals,29.21,Amine-function compounds.,2921.21,Ethylenediamine and its salts
29,Organic chemicals,29.21,Amine-function compounds.,2921.22,Hexamethylenediamine and its salts
29,Organic chemicals,29.21,Amine-function compounds.,2921.29,Other
29,Organic chemicals,29.21,Amine-function compounds.,2921.30,"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their derivatives; salts thereof"
29,Organic chemicals,29.21,Amine-function compounds.,2921.41,Aniline and its salts
29,Organic chemicals,29.21,Amine-function compounds.,2921.42,Aniline derivatives and their salts
29,Organic chemicals,29.21,Amine-function compounds.,2921.43,Toluidines and their derivatives; salts thereof
29,Organic chemicals,29.21,Amine-function compounds.,2921.44,Diphenylamine and its derivatives; salts thereof
29,Organic chemicals,29.21,Amine-function compounds.,2921.45,"1-Naphthylamine (alpha-naphthylamine), 2-naphthylamine (beta- naphthylamine) and their derivatives; salts thereof"
29,Organic chemicals,29.21,Amine-function compounds.,2921.46,"Amfetamine (INN), benzfetamine (INN), dexamfetamine (INN), etilamfetamine (INN), fencamfamin (INN), lefetamine (INN), levamfetamine (INN), mefenorex (INN) and phentermine (INN); salts thereof"
29,Organic chemicals,29.21,Amine-function compounds.,2921.49,Other
29,Organic chemicals,29.21,Amine-function compounds.,2921.51,"o-, m-, p-Phenylenediamine, diaminotoluenes, and their derivatives; salts thereof"
29,Organic chemicals,29.21,Amine-function compounds.,2921.59,Other
29,Organic chemicals,29.21,Amine-function compounds.,,
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.11,Monoethanolamine and its salts
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.12,Diethanolamine and its salts
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.14,Dextropropoxyphene (INN) and its salts
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.15,Triethanolamine
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.16,Diethanolammonium perfluorooctane sulphonate
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.17,Methyldiethanolamine and ethyldiethanolamine
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.18,"2-(N,N-Diisopropylamino)ethanol"
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.19,Other
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.21,Aminohydroxynaphthalenesulphonic acids and their salts
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.29,Other
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.31,"Amfepramone (INN), methadone (INN) and normethadone (INN); salts thereof"
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.39,Other
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.41,Lysine and its esters; salts thereof
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.42,Glutamic acid and its salts
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.43,Anthranilic acid and its salts
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.44,Tilidine (INN) and its salts
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.49,Other
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,2922.50,"Amino-alcohol-phenols, amino-acid-phenols and other amino- compounds with oxygen function"
29,Organic chemicals,29.22,Oxygen-function amino-compounds.,,
29,Organic chemicals,29.23,Quaternary ammonium salts and hydroxides; lecithins and,2923.10,Choline and its salts
29,Organic chemicals,29.23,Quaternary ammonium salts and hydroxides; lecithins and,2923.20,Lecithins and other phosphoaminolipids
29,Organic chemicals,29.23,Quaternary ammonium salts and hydroxides; lecithins and,2923.30,Tetraethylammonium perfluorooctane sulphonate
29,Organic chemicals,29.23,Quaternary ammonium salts and hydroxides; lecithins and,2923.40,Didecyldimethylammonium perfluorooctane sulphonate
29,Organic chemicals,29.23,Quaternary ammonium salts and hydroxides; lecithins and,2923.90,Other
29,Organic chemicals,29.23,Quaternary ammonium salts and hydroxides; lecithins and,,
29,Organic chemicals,29.24,Carboxyamide-function compounds; amide-function compounds,2924.11,Meprobamate (INN)
29,Organic chemicals,29.24,Carboxyamide-function compounds; amide-function compounds,2924.12,"Fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)"
